image_filename,source_type,generation_model,generation_model_version,prompt_group,seed,generation_date,generation_batch,prompt_path,prompt_sha256,camera_height_approx_m,source_manifest
312_h02-sitting-on-floor-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/312_h02-sitting-on-floor-02.txt,575380327386f8c68f43795656cf0daf5135ba021f87557614c233643bca0b4e,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
313_h02-sitting-on-floor-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/313_h02-sitting-on-floor-03.txt,f0da130144c6c9c7badf5f352bc1dd4e3da6c4fd28e95d964ec07dc93902e243,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
314_h02-sitting-on-floor-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/314_h02-sitting-on-floor-04.txt,8abc900812d578212771f4ab28156759515d8f997a508afff0145181fb9183e5,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
315_h02-sitting-on-floor-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/315_h02-sitting-on-floor-05.txt,20f1333108a4115c078abb21cda428697ace7af53fa89944a05dbff99490622e,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
316_h02-sitting-on-floor-06.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/316_h02-sitting-on-floor-06.txt,999d3022bd85941bfeb8febed5d2c9943c294edc28d36488e28ae02e342a9fd7,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
317_h02-sitting-on-floor-07.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/317_h02-sitting-on-floor-07.txt,a7906e74ebd43c252e0e46e59d4383cdac9b349a74d8649e61d003a316e4c4d7,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
318_h02-sitting-on-floor-08.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/318_h02-sitting-on-floor-08.txt,76546032bb15e85f574daed5acf7d413364fba659eea78dae6af992179c3f6eb,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
319_h02-sitting-on-floor-09.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/319_h02-sitting-on-floor-09.txt,4ed8d3f6c162d61ff48d37d5a665a36e1b62686a8de94356db89985598c60767,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
31_p04-prone-on-floor-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/31_p04-prone-on-floor-01.txt,950f1d629a056472236b0d35434bd68e21126c2bebf348640f486ac25f231ec4,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
320_h02-sitting-on-floor-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/320_h02-sitting-on-floor-10.txt,2bab1122f652dd8d905e2d9b73147137f864190ad442f4f0c4e01862dc1397c4,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
321_h03-kneeling-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/321_h03-kneeling-01.txt,287e1318dbc2df9c1d1eaf8d9f26f8c9efa184db5f28d9cfe4c2abe4579a2d95,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
322_h03-kneeling-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/322_h03-kneeling-02.txt,6e2e09708761eeabc367bc17c93399074c434c07b7e37ca18e9820beee5876d4,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
323_h03-kneeling-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/323_h03-kneeling-03.txt,accb6adba45eb647efce749ede67c500deb9c20f6ba900936c98233e518872c3,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
324_h03-kneeling-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/324_h03-kneeling-04.txt,3df1cfcb6d576152ae9ee6e4a27801ba3d483c16eb6af289f230ad60357d8989,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
325_h03-kneeling-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/325_h03-kneeling-05.txt,793712fdfa7c788f6d87350184fd3fc1d186177b82a7ba5c5b57e436a9a21712,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
326_h03-kneeling-06.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/326_h03-kneeling-06.txt,2b23dd940e59c88519a5a62f54e8259798f97a670db1e904bc23d4717ad71ced,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
327_h03-kneeling-07.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/327_h03-kneeling-07.txt,cc1b073b349f5b1d3616b1164b54560a6fba71b852c8d2fb13105ecf7e40072e,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
328_h03-kneeling-08.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/328_h03-kneeling-08.txt,806becb9c172747082f1f07b6478198134890c20e13713a0bcfa4224daa126dd,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
329_h03-kneeling-09.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/329_h03-kneeling-09.txt,4243398db25a1004933ee6a695885a73a649a7a2d715c66284dce9205242505a,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
32_p04-prone-on-floor-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/32_p04-prone-on-floor-02.txt,2aaef391fe27b2308d1be1f26aa54f6a81330ffe2c0dce41ce0c7207ab7798bd,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
330_h03-kneeling-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/330_h03-kneeling-10.txt,7cb28bf425e2a39a895e25c0a0e63827ccc2900517d4578b11a14db5a4985637,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
331_h04-kneeling-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/331_h04-kneeling-01.txt,8e1234a7980bb91280847aedb6238f35ce8f7b81881dd010c2f61e12de67bbc6,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
332_h04-kneeling-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/332_h04-kneeling-02.txt,e0c360468709d2a3363d27c9b795b4e48545c3c65a4536a755691310903e2a27,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
333_h04-kneeling-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/333_h04-kneeling-03.txt,a3a653703053dcf448c3757e74054d7d806824d6b56e8f02ca9687a4e8513d54,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
334_h04-kneeling-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/334_h04-kneeling-04.txt,c0e4a64aeb8dfb38c8363c2a7c82eb8b37ff174d413e0c0ef35b1a9e48ed506e,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
335_h04-kneeling-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/335_h04-kneeling-05.txt,711677022c120a7a62961a775cdbffdc0c026bd606fbba85be94cf8a1da69bbc,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
336_h04-kneeling-06.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/336_h04-kneeling-06.txt,3708351b04cc4832562fa59e526a26f0a3ce2730912686cf351b35b58080c8d5,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
337_h04-kneeling-07.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/337_h04-kneeling-07.txt,9c9894c4ac4771945ddd7bb15a28406a57a32ec0da3d884fa200f3ed3d11b6aa,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
338_h04-kneeling-08.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/338_h04-kneeling-08.txt,fe07bad4a4b8cb1abde8c518487bfa8b1990f7784721139789ff3c74967adf20,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
339_h04-kneeling-09.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/339_h04-kneeling-09.txt,0fb6dc398135b6911f61b29164903a8857d426ff960edd33c1305431e4902f79,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
33_p04-prone-on-floor-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/33_p04-prone-on-floor-03.txt,c7a5305992113d2580fa39e9462462449d554b4161173155175691e968539b5c,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
340_h04-kneeling-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/340_h04-kneeling-10.txt,9572f7475c77e24d0734b4c7a72f1da14095047c44ebb951644bae7fde3fddc7,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
341_h05-squatting-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/341_h05-squatting-01.txt,a160bfefae096ce905ddd1e7a44cfb4ac9bc462713a8c253610297ddb7699198,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
342_h05-squatting-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/342_h05-squatting-02.txt,4a5bc7f42f414024f6f9f52656f5008165e52cafb5103286b1caba3964a358c5,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
343_h05-squatting-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/343_h05-squatting-03.txt,f627d0f41ba75bef9b94cf7dff37419dad77360510314932c428e32781454231,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
344_h05-squatting-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/344_h05-squatting-04.txt,a15057aec08450d178e99c49a11bdb47826d820606942934dcd77857ac3d18b9,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
345_h05-squatting-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/345_h05-squatting-05.txt,63a3dcb49360dcb069cbd054770d7e9de21649cf95c05b958a0adc7db335195f,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
346_h05-squatting-06.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/346_h05-squatting-06.txt,a7fb2128e9224e583bc17850510252f35544dcdea6dde313f9d9259330366965,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
347_h05-squatting-07.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/347_h05-squatting-07.txt,0b8291ab3015fc96ccc423a54d8002b8387424f2a751d9e043e7698c31590691,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
348_h05-squatting-08.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/348_h05-squatting-08.txt,890b8f7df8dd8e57f59e00db614af970e2f3675d0c560720a3a65a4988b9bb65,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
349_h05-squatting-09.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/349_h05-squatting-09.txt,45d9c48bdce8e7ae5d446daf0b19e4edf10dd1868c260877c154227373002356,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
34_p04-prone-on-floor-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/34_p04-prone-on-floor-04.txt,5ce96ab1c3060a71109107a91097903ab27aedde57ced155118b176f670ff3fe,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
350_h05-squatting-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/350_h05-squatting-10.txt,86bedf8e40dccbe7c8933e9a656cc0a1bf6a59cf5e4d707f107272a63b3fd5b5,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
351_h06-squatting-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/351_h06-squatting-01.txt,23db2d1645962681e46306a4ae559505bc0fc6fa9c6ff57589e0ec33b3d07266,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
352_h06-squatting-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/352_h06-squatting-02.txt,c57a30a0fb2ca2b1163d1e6a60cd72fb2a85b3242d0982efbf751a20a4cf92ca,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
353_h06-squatting-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/353_h06-squatting-03.txt,5bcf1912883125b024b8fd8bc25c93d9c4680cbb75036d14e83f71f3171e5649,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
354_h06-squatting-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/354_h06-squatting-04.txt,6e508cb35413e775b52899868b8e31349c4561043d12cdb640d621710c038d92,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
355_h06-squatting-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/355_h06-squatting-05.txt,123666a050a14436cf1bb30fb45d90691d042ad5949a8d4dffc13b0afab7530c,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
356_h06-squatting-06.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/356_h06-squatting-06.txt,853ab819a4e5921f2bdc87f0bf88fcd213453f45b7cfc24a40cca648f040cfca,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
357_h06-squatting-07.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/357_h06-squatting-07.txt,233cadf80ed9539d2cdde103fe60ea65f5e9a441bdf4f84254e2d05b683e9af0,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
358_h06-squatting-08.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/358_h06-squatting-08.txt,4e1d4762507f2d66594df898ea197ce10f9d87e83d3a4908dede216c3ba6ce28,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
359_h06-squatting-09.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/359_h06-squatting-09.txt,f265dd890fdebe877fd129f8baff509306d86f7e7d7bf7ded937dceaae9bb77c,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
35_p04-prone-on-floor-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/35_p04-prone-on-floor-05.txt,7152b2e67858a8882654a0d64fedb4aa98430647020530baaea3529d85bf2e94,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
360_h06-squatting-10.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/360_h06-squatting-10.txt,7b3d07f5e60244013d8faf0010bf94363f81f19ee5419023f3b4997c787a94f4,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
361_h07-deep-bending-picking-up-items-01.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/361_h07-deep-bending-picking-up-items-01.txt,02b785b418f6aa534593aa078ca881a06925d40affad754368da56c3441c1ea5,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
362_h07-deep-bending-picking-up-items-02.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/362_h07-deep-bending-picking-up-items-02.txt,81293f188ffdbc5a4cb544b649221f8b0e9f4b65d6b3f2d380fcc99cd933b71d,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
363_h07-deep-bending-picking-up-items-03.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/363_h07-deep-bending-picking-up-items-03.txt,d7f5dde6295ccb7c1fbe96d17f2f97613ffdef087193c5755752e97576269c66,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
364_h07-deep-bending-picking-up-items-04.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/364_h07-deep-bending-picking-up-items-04.txt,caf8b0e631821dc772abdce17ededf8ef29fb00a1999f66988b2e24f38c733ea,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
365_h07-deep-bending-picking-up-items-05.png,ai_generated,gpt-image-2,gpt-image-2,person-fallen-v2-camera1p5m,unknown,2026-08-26T15:12:40.959199+08:00,batch_person-fallen-v2-camera1p5m,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/365_h07-deep-bending-picking-up-items-05.txt,bda538ba2d52f7c6c41cba5bd53de880fbd5de7c62f33277ac3edcd21e83d117,1.5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/manifest.json
