image_filename,scenario_id,group_id,prompt_group,event_label,sample_role,split,split_reason
343_h05-squatting-03.png,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche
344_h05-squatting-04.png,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche
345_h05-squatting-05.png,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche
346_h05-squatting-06.png,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche
347_h05-squatting-07.png,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche
348_h05-squatting-08.png,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche
349_h05-squatting-09.png,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche
34_p04-prone-on-floor-04.png,pf_v2_aigc_p04-prone-on-floor,pf_v2_aigc_p04-prone-on-floor,p04-prone-on-floor,1,positive,DEV,first deterministic role-group tranche
350_h05-squatting-10.png,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche
351_h06-squatting-01.png,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche
352_h06-squatting-02.png,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche
353_h06-squatting-03.png,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche
354_h06-squatting-04.png,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche
355_h06-squatting-05.png,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche
356_h06-squatting-06.png,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche
357_h06-squatting-07.png,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche
358_h06-squatting-08.png,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche
359_h06-squatting-09.png,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche
35_p04-prone-on-floor-05.png,pf_v2_aigc_p04-prone-on-floor,pf_v2_aigc_p04-prone-on-floor,p04-prone-on-floor,1,positive,DEV,first deterministic role-group tranche
360_h06-squatting-10.png,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche
361_h07-deep-bending-picking-up-items-01.png,pf_v2_aigc_h07-deep-bending-picking-up-items,pf_v2_aigc_h07-deep-bending-picking-up-items,h07-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
362_h07-deep-bending-picking-up-items-02.png,pf_v2_aigc_h07-deep-bending-picking-up-items,pf_v2_aigc_h07-deep-bending-picking-up-items,h07-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
363_h07-deep-bending-picking-up-items-03.png,pf_v2_aigc_h07-deep-bending-picking-up-items,pf_v2_aigc_h07-deep-bending-picking-up-items,h07-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
364_h07-deep-bending-picking-up-items-04.png,pf_v2_aigc_h07-deep-bending-picking-up-items,pf_v2_aigc_h07-deep-bending-picking-up-items,h07-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
365_h07-deep-bending-picking-up-items-05.png,pf_v2_aigc_h07-deep-bending-picking-up-items,pf_v2_aigc_h07-deep-bending-picking-up-items,h07-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
366_h07-deep-bending-picking-up-items-06.png,pf_v2_aigc_h07-deep-bending-picking-up-items,pf_v2_aigc_h07-deep-bending-picking-up-items,h07-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
367_h07-deep-bending-picking-up-items-07.png,pf_v2_aigc_h07-deep-bending-picking-up-items,pf_v2_aigc_h07-deep-bending-picking-up-items,h07-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
368_h07-deep-bending-picking-up-items-08.png,pf_v2_aigc_h07-deep-bending-picking-up-items,pf_v2_aigc_h07-deep-bending-picking-up-items,h07-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
369_h07-deep-bending-picking-up-items-09.png,pf_v2_aigc_h07-deep-bending-picking-up-items,pf_v2_aigc_h07-deep-bending-picking-up-items,h07-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
36_p04-prone-on-floor-06.png,pf_v2_aigc_p04-prone-on-floor,pf_v2_aigc_p04-prone-on-floor,p04-prone-on-floor,1,positive,DEV,first deterministic role-group tranche
370_h07-deep-bending-picking-up-items-10.png,pf_v2_aigc_h07-deep-bending-picking-up-items,pf_v2_aigc_h07-deep-bending-picking-up-items,h07-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
371_h08-deep-bending-picking-up-items-01.png,pf_v2_aigc_h08-deep-bending-picking-up-items,pf_v2_aigc_h08-deep-bending-picking-up-items,h08-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
372_h08-deep-bending-picking-up-items-02.png,pf_v2_aigc_h08-deep-bending-picking-up-items,pf_v2_aigc_h08-deep-bending-picking-up-items,h08-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
373_h08-deep-bending-picking-up-items-03.png,pf_v2_aigc_h08-deep-bending-picking-up-items,pf_v2_aigc_h08-deep-bending-picking-up-items,h08-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
374_h08-deep-bending-picking-up-items-04.png,pf_v2_aigc_h08-deep-bending-picking-up-items,pf_v2_aigc_h08-deep-bending-picking-up-items,h08-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
375_h08-deep-bending-picking-up-items-05.png,pf_v2_aigc_h08-deep-bending-picking-up-items,pf_v2_aigc_h08-deep-bending-picking-up-items,h08-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
376_h08-deep-bending-picking-up-items-06.png,pf_v2_aigc_h08-deep-bending-picking-up-items,pf_v2_aigc_h08-deep-bending-picking-up-items,h08-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
377_h08-deep-bending-picking-up-items-07.png,pf_v2_aigc_h08-deep-bending-picking-up-items,pf_v2_aigc_h08-deep-bending-picking-up-items,h08-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
378_h08-deep-bending-picking-up-items-08.png,pf_v2_aigc_h08-deep-bending-picking-up-items,pf_v2_aigc_h08-deep-bending-picking-up-items,h08-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
379_h08-deep-bending-picking-up-items-09.png,pf_v2_aigc_h08-deep-bending-picking-up-items,pf_v2_aigc_h08-deep-bending-picking-up-items,h08-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
37_p04-prone-on-floor-07.png,pf_v2_aigc_p04-prone-on-floor,pf_v2_aigc_p04-prone-on-floor,p04-prone-on-floor,1,positive,DEV,first deterministic role-group tranche
380_h08-deep-bending-picking-up-items-10.png,pf_v2_aigc_h08-deep-bending-picking-up-items,pf_v2_aigc_h08-deep-bending-picking-up-items,h08-deep-bending-picking-up-items,0,hard_negative,DEV,first deterministic role-group tranche
381_h09-exercise-push-up-plank-01.png,pf_v2_aigc_h09-exercise-push-up-plank,pf_v2_aigc_h09-exercise-push-up-plank,h09-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
382_h09-exercise-push-up-plank-02.png,pf_v2_aigc_h09-exercise-push-up-plank,pf_v2_aigc_h09-exercise-push-up-plank,h09-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
383_h09-exercise-push-up-plank-03.png,pf_v2_aigc_h09-exercise-push-up-plank,pf_v2_aigc_h09-exercise-push-up-plank,h09-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
384_h09-exercise-push-up-plank-04.png,pf_v2_aigc_h09-exercise-push-up-plank,pf_v2_aigc_h09-exercise-push-up-plank,h09-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
385_h09-exercise-push-up-plank-05.png,pf_v2_aigc_h09-exercise-push-up-plank,pf_v2_aigc_h09-exercise-push-up-plank,h09-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
386_h09-exercise-push-up-plank-06.png,pf_v2_aigc_h09-exercise-push-up-plank,pf_v2_aigc_h09-exercise-push-up-plank,h09-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
387_h09-exercise-push-up-plank-07.png,pf_v2_aigc_h09-exercise-push-up-plank,pf_v2_aigc_h09-exercise-push-up-plank,h09-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
388_h09-exercise-push-up-plank-08.png,pf_v2_aigc_h09-exercise-push-up-plank,pf_v2_aigc_h09-exercise-push-up-plank,h09-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
389_h09-exercise-push-up-plank-09.png,pf_v2_aigc_h09-exercise-push-up-plank,pf_v2_aigc_h09-exercise-push-up-plank,h09-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
38_p04-prone-on-floor-08.png,pf_v2_aigc_p04-prone-on-floor,pf_v2_aigc_p04-prone-on-floor,p04-prone-on-floor,1,positive,DEV,first deterministic role-group tranche
390_h09-exercise-push-up-plank-10.png,pf_v2_aigc_h09-exercise-push-up-plank,pf_v2_aigc_h09-exercise-push-up-plank,h09-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
391_h10-exercise-push-up-plank-01.png,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,h10-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
392_h10-exercise-push-up-plank-02.png,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,h10-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
393_h10-exercise-push-up-plank-03.png,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,h10-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
394_h10-exercise-push-up-plank-04.png,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,h10-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
395_h10-exercise-push-up-plank-05.png,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,h10-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
396_h10-exercise-push-up-plank-06.png,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,h10-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
397_h10-exercise-push-up-plank-07.png,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,h10-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
398_h10-exercise-push-up-plank-08.png,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,h10-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
399_h10-exercise-push-up-plank-09.png,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,h10-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
39_p04-prone-on-floor-09.png,pf_v2_aigc_p04-prone-on-floor,pf_v2_aigc_p04-prone-on-floor,p04-prone-on-floor,1,positive,DEV,first deterministic role-group tranche
400_h10-exercise-push-up-plank-10.png,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,h10-exercise-push-up-plank,0,hard_negative,DEV,first deterministic role-group tranche
401_h11-crawling-under-equipment-inspection-01.png,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,h11-crawling-under-equipment-inspection,0,hard_negative,DEV,first deterministic role-group tranche
402_h11-crawling-under-equipment-inspection-02.png,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,h11-crawling-under-equipment-inspection,0,hard_negative,DEV,first deterministic role-group tranche
403_h11-crawling-under-equipment-inspection-03.png,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,h11-crawling-under-equipment-inspection,0,hard_negative,DEV,first deterministic role-group tranche
404_h11-crawling-under-equipment-inspection-04.png,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,h11-crawling-under-equipment-inspection,0,hard_negative,DEV,first deterministic role-group tranche
405_h11-crawling-under-equipment-inspection-05.png,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,h11-crawling-under-equipment-inspection,0,hard_negative,DEV,first deterministic role-group tranche
406_h11-crawling-under-equipment-inspection-06.png,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,h11-crawling-under-equipment-inspection,0,hard_negative,DEV,first deterministic role-group tranche
407_h11-crawling-under-equipment-inspection-07.png,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,h11-crawling-under-equipment-inspection,0,hard_negative,DEV,first deterministic role-group tranche
408_h11-crawling-under-equipment-inspection-08.png,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,h11-crawling-under-equipment-inspection,0,hard_negative,DEV,first deterministic role-group tranche
409_h11-crawling-under-equipment-inspection-09.png,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,h11-crawling-under-equipment-inspection,0,hard_negative,DEV,first deterministic role-group tranche
40_p04-prone-on-floor-10.png,pf_v2_aigc_p04-prone-on-floor,pf_v2_aigc_p04-prone-on-floor,p04-prone-on-floor,1,positive,DEV,first deterministic role-group tranche
410_h11-crawling-under-equipment-inspection-10.png,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,h11-crawling-under-equipment-inspection,0,hard_negative,DEV,first deterministic role-group tranche
411_h12-crawling-under-equipment-inspection-01.png,pf_v2_aigc_h12-crawling-under-equipment-inspection,pf_v2_aigc_h12-crawling-under-equipment-inspection,h12-crawling-under-equipment-inspection,0,hard_negative,VAL,second deterministic role-group tranche
412_h12-crawling-under-equipment-inspection-02.png,pf_v2_aigc_h12-crawling-under-equipment-inspection,pf_v2_aigc_h12-crawling-under-equipment-inspection,h12-crawling-under-equipment-inspection,0,hard_negative,VAL,second deterministic role-group tranche
413_h12-crawling-under-equipment-inspection-03.png,pf_v2_aigc_h12-crawling-under-equipment-inspection,pf_v2_aigc_h12-crawling-under-equipment-inspection,h12-crawling-under-equipment-inspection,0,hard_negative,VAL,second deterministic role-group tranche
414_h12-crawling-under-equipment-inspection-04.png,pf_v2_aigc_h12-crawling-under-equipment-inspection,pf_v2_aigc_h12-crawling-under-equipment-inspection,h12-crawling-under-equipment-inspection,0,hard_negative,VAL,second deterministic role-group tranche
415_h12-crawling-under-equipment-inspection-05.png,pf_v2_aigc_h12-crawling-under-equipment-inspection,pf_v2_aigc_h12-crawling-under-equipment-inspection,h12-crawling-under-equipment-inspection,0,hard_negative,VAL,second deterministic role-group tranche
416_h12-crawling-under-equipment-inspection-06.png,pf_v2_aigc_h12-crawling-under-equipment-inspection,pf_v2_aigc_h12-crawling-under-equipment-inspection,h12-crawling-under-equipment-inspection,0,hard_negative,VAL,second deterministic role-group tranche
417_h12-crawling-under-equipment-inspection-07.png,pf_v2_aigc_h12-crawling-under-equipment-inspection,pf_v2_aigc_h12-crawling-under-equipment-inspection,h12-crawling-under-equipment-inspection,0,hard_negative,VAL,second deterministic role-group tranche
418_h12-crawling-under-equipment-inspection-08.png,pf_v2_aigc_h12-crawling-under-equipment-inspection,pf_v2_aigc_h12-crawling-under-equipment-inspection,h12-crawling-under-equipment-inspection,0,hard_negative,VAL,second deterministic role-group tranche
419_h12-crawling-under-equipment-inspection-09.png,pf_v2_aigc_h12-crawling-under-equipment-inspection,pf_v2_aigc_h12-crawling-under-equipment-inspection,h12-crawling-under-equipment-inspection,0,hard_negative,VAL,second deterministic role-group tranche
41_p05-side-lying-on-floor-01.png,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,p05-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
420_h12-crawling-under-equipment-inspection-10.png,pf_v2_aigc_h12-crawling-under-equipment-inspection,pf_v2_aigc_h12-crawling-under-equipment-inspection,h12-crawling-under-equipment-inspection,0,hard_negative,VAL,second deterministic role-group tranche
421_h13-normal-lying-on-bed-01.png,pf_v2_aigc_h13-normal-lying-on-bed,pf_v2_aigc_h13-normal-lying-on-bed,h13-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
422_h13-normal-lying-on-bed-02.png,pf_v2_aigc_h13-normal-lying-on-bed,pf_v2_aigc_h13-normal-lying-on-bed,h13-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
423_h13-normal-lying-on-bed-03.png,pf_v2_aigc_h13-normal-lying-on-bed,pf_v2_aigc_h13-normal-lying-on-bed,h13-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
424_h13-normal-lying-on-bed-04.png,pf_v2_aigc_h13-normal-lying-on-bed,pf_v2_aigc_h13-normal-lying-on-bed,h13-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
425_h13-normal-lying-on-bed-05.png,pf_v2_aigc_h13-normal-lying-on-bed,pf_v2_aigc_h13-normal-lying-on-bed,h13-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
426_h13-normal-lying-on-bed-06.png,pf_v2_aigc_h13-normal-lying-on-bed,pf_v2_aigc_h13-normal-lying-on-bed,h13-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
427_h13-normal-lying-on-bed-07.png,pf_v2_aigc_h13-normal-lying-on-bed,pf_v2_aigc_h13-normal-lying-on-bed,h13-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
428_h13-normal-lying-on-bed-08.png,pf_v2_aigc_h13-normal-lying-on-bed,pf_v2_aigc_h13-normal-lying-on-bed,h13-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
429_h13-normal-lying-on-bed-09.png,pf_v2_aigc_h13-normal-lying-on-bed,pf_v2_aigc_h13-normal-lying-on-bed,h13-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
42_p05-side-lying-on-floor-02.png,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,p05-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
430_h13-normal-lying-on-bed-10.png,pf_v2_aigc_h13-normal-lying-on-bed,pf_v2_aigc_h13-normal-lying-on-bed,h13-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
431_h14-normal-lying-on-bed-01.png,pf_v2_aigc_h14-normal-lying-on-bed,pf_v2_aigc_h14-normal-lying-on-bed,h14-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
432_h14-normal-lying-on-bed-02.png,pf_v2_aigc_h14-normal-lying-on-bed,pf_v2_aigc_h14-normal-lying-on-bed,h14-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
433_h14-normal-lying-on-bed-03.png,pf_v2_aigc_h14-normal-lying-on-bed,pf_v2_aigc_h14-normal-lying-on-bed,h14-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
434_h14-normal-lying-on-bed-04.png,pf_v2_aigc_h14-normal-lying-on-bed,pf_v2_aigc_h14-normal-lying-on-bed,h14-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
435_h14-normal-lying-on-bed-05.png,pf_v2_aigc_h14-normal-lying-on-bed,pf_v2_aigc_h14-normal-lying-on-bed,h14-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
436_h14-normal-lying-on-bed-06.png,pf_v2_aigc_h14-normal-lying-on-bed,pf_v2_aigc_h14-normal-lying-on-bed,h14-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
437_h14-normal-lying-on-bed-07.png,pf_v2_aigc_h14-normal-lying-on-bed,pf_v2_aigc_h14-normal-lying-on-bed,h14-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
438_h14-normal-lying-on-bed-08.png,pf_v2_aigc_h14-normal-lying-on-bed,pf_v2_aigc_h14-normal-lying-on-bed,h14-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
439_h14-normal-lying-on-bed-09.png,pf_v2_aigc_h14-normal-lying-on-bed,pf_v2_aigc_h14-normal-lying-on-bed,h14-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
43_p05-side-lying-on-floor-03.png,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,p05-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
440_h14-normal-lying-on-bed-10.png,pf_v2_aigc_h14-normal-lying-on-bed,pf_v2_aigc_h14-normal-lying-on-bed,h14-normal-lying-on-bed,0,hard_negative,VAL,second deterministic role-group tranche
441_h15-normal-lying-on-sofa-or-recliner-01.png,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,h15-normal-lying-on-sofa-or-recliner,0,hard_negative,VAL,second deterministic role-group tranche
442_h15-normal-lying-on-sofa-or-recliner-02.png,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,h15-normal-lying-on-sofa-or-recliner,0,hard_negative,VAL,second deterministic role-group tranche
443_h15-normal-lying-on-sofa-or-recliner-03.png,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,h15-normal-lying-on-sofa-or-recliner,0,hard_negative,VAL,second deterministic role-group tranche
444_h15-normal-lying-on-sofa-or-recliner-04.png,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,h15-normal-lying-on-sofa-or-recliner,0,hard_negative,VAL,second deterministic role-group tranche
445_h15-normal-lying-on-sofa-or-recliner-05.png,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,h15-normal-lying-on-sofa-or-recliner,0,hard_negative,VAL,second deterministic role-group tranche
446_h15-normal-lying-on-sofa-or-recliner-06.png,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,h15-normal-lying-on-sofa-or-recliner,0,hard_negative,VAL,second deterministic role-group tranche
447_h15-normal-lying-on-sofa-or-recliner-07.png,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,h15-normal-lying-on-sofa-or-recliner,0,hard_negative,VAL,second deterministic role-group tranche
448_h15-normal-lying-on-sofa-or-recliner-08.png,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,h15-normal-lying-on-sofa-or-recliner,0,hard_negative,VAL,second deterministic role-group tranche
449_h15-normal-lying-on-sofa-or-recliner-09.png,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,h15-normal-lying-on-sofa-or-recliner,0,hard_negative,VAL,second deterministic role-group tranche
44_p05-side-lying-on-floor-04.png,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,p05-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
450_h15-normal-lying-on-sofa-or-recliner-10.png,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,pf_v2_aigc_h15-normal-lying-on-sofa-or-recliner,h15-normal-lying-on-sofa-or-recliner,0,hard_negative,VAL,second deterministic role-group tranche
451_h16-dummy-mannequin-poster-01.png,pf_v2_aigc_h16-dummy-mannequin-poster,pf_v2_aigc_h16-dummy-mannequin-poster,h16-dummy-mannequin-poster,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
452_h16-dummy-mannequin-poster-02.png,pf_v2_aigc_h16-dummy-mannequin-poster,pf_v2_aigc_h16-dummy-mannequin-poster,h16-dummy-mannequin-poster,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
453_h16-dummy-mannequin-poster-03.png,pf_v2_aigc_h16-dummy-mannequin-poster,pf_v2_aigc_h16-dummy-mannequin-poster,h16-dummy-mannequin-poster,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
454_h16-dummy-mannequin-poster-04.png,pf_v2_aigc_h16-dummy-mannequin-poster,pf_v2_aigc_h16-dummy-mannequin-poster,h16-dummy-mannequin-poster,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
455_h16-dummy-mannequin-poster-05.png,pf_v2_aigc_h16-dummy-mannequin-poster,pf_v2_aigc_h16-dummy-mannequin-poster,h16-dummy-mannequin-poster,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
456_h16-dummy-mannequin-poster-06.png,pf_v2_aigc_h16-dummy-mannequin-poster,pf_v2_aigc_h16-dummy-mannequin-poster,h16-dummy-mannequin-poster,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
457_h16-dummy-mannequin-poster-07.png,pf_v2_aigc_h16-dummy-mannequin-poster,pf_v2_aigc_h16-dummy-mannequin-poster,h16-dummy-mannequin-poster,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
458_h16-dummy-mannequin-poster-08.png,pf_v2_aigc_h16-dummy-mannequin-poster,pf_v2_aigc_h16-dummy-mannequin-poster,h16-dummy-mannequin-poster,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
459_h16-dummy-mannequin-poster-09.png,pf_v2_aigc_h16-dummy-mannequin-poster,pf_v2_aigc_h16-dummy-mannequin-poster,h16-dummy-mannequin-poster,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
45_p05-side-lying-on-floor-05.png,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,p05-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
460_h16-dummy-mannequin-poster-10.png,pf_v2_aigc_h16-dummy-mannequin-poster,pf_v2_aigc_h16-dummy-mannequin-poster,h16-dummy-mannequin-poster,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
