media_candidate_id,image_filename,image_sha256,scenario_id,group_id,event_label,sample_role,split,split_reason,source_type,event_definition_version
,267_n07-mild-bending-07.png,00533f22a7b735ce2dd0ba71594e60a7ac5dfbea9803ebbfe380b15f7c4ca55e,pf_v2_aigc_n07-mild-bending,pf_v2_aigc_n07-mild-bending,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,268_n07-mild-bending-08.png,04d272b852fd59fbf31c8d1bd6846056e4e67a3dbbb13979b3e6d5628d3c5fbf,pf_v2_aigc_n07-mild-bending,pf_v2_aigc_n07-mild-bending,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,269_n07-mild-bending-09.png,b52e224f7c9bd37635012043f162b27d00b45efe2df6f03805c7bc1edaba3b8f,pf_v2_aigc_n07-mild-bending,pf_v2_aigc_n07-mild-bending,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,26_p03-prone-on-floor-06.png,ffea712d59fccabbaf558579286df4d7fe6c99afeb817ce0bf8dad7d3377a921,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,270_n07-mild-bending-10.png,8d6788595b06d3e93c60d1a37e08fd1f6674d7e682ac5e208670a407130ca387,pf_v2_aigc_n07-mild-bending,pf_v2_aigc_n07-mild-bending,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,271_n08-multi-person-normal-activity-01.png,e74b50e0d919b056cade5af81e31a42fb9de0d4a42efc691d09fda59ff3070fd,pf_v2_aigc_n08-multi-person-normal-activity,pf_v2_aigc_n08-multi-person-normal-activity,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,272_n08-multi-person-normal-activity-02.png,3a7d548ee86198d44e926fda2d9fd05e7188f76974f8bc0e6663f03981120003,pf_v2_aigc_n08-multi-person-normal-activity,pf_v2_aigc_n08-multi-person-normal-activity,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,273_n08-multi-person-normal-activity-03.png,a3389fa90175ef6b7dd3e30e9280de3efd67dd48742937b417471d97b928d2ce,pf_v2_aigc_n08-multi-person-normal-activity,pf_v2_aigc_n08-multi-person-normal-activity,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,274_n08-multi-person-normal-activity-04.png,f63a9dcfc130083a98a6e072eca29224a6fcf9b87295cc01035cddc7993cbf46,pf_v2_aigc_n08-multi-person-normal-activity,pf_v2_aigc_n08-multi-person-normal-activity,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,275_n08-multi-person-normal-activity-05.png,ace8bebe3612865ba94b98237bbac400737c66e91d581e5d44be58dd67103825,pf_v2_aigc_n08-multi-person-normal-activity,pf_v2_aigc_n08-multi-person-normal-activity,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,276_n08-multi-person-normal-activity-06.png,88bb0cd0b836c73715058a3a30fa6ebf4fb466280c4a62f775ecdf3490a602f7,pf_v2_aigc_n08-multi-person-normal-activity,pf_v2_aigc_n08-multi-person-normal-activity,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,277_n08-multi-person-normal-activity-07.png,867239e2cbd3fcf7d403a985f450c3c8862854b339efa18130652c25be8790ac,pf_v2_aigc_n08-multi-person-normal-activity,pf_v2_aigc_n08-multi-person-normal-activity,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,278_n08-multi-person-normal-activity-08.png,c5a16d8f66e68e54d9eac3959bcfa04972eb2bb6439e14920befb9ad075626b2,pf_v2_aigc_n08-multi-person-normal-activity,pf_v2_aigc_n08-multi-person-normal-activity,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,279_n08-multi-person-normal-activity-09.png,52f50e02c7fb5442b2cb713f7d7949a3d9c3b99c94801770fd23caf83c5fb3c7,pf_v2_aigc_n08-multi-person-normal-activity,pf_v2_aigc_n08-multi-person-normal-activity,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,27_p03-prone-on-floor-07.png,6609e71caae836680300eb0b9a5b375fed21f3fc3538aa102667e729b25864b6,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,280_n08-multi-person-normal-activity-10.png,cc16082b0347ea0a78146dc2ee0b1957b0121913b788c67a76f73498a5b1d5d6,pf_v2_aigc_n08-multi-person-normal-activity,pf_v2_aigc_n08-multi-person-normal-activity,0,negative,VAL,second deterministic role-group tranche,ai_generated,v2.0
,281_n09-empty-ordinary-environment-01.png,b15f534d0ce5649d38c13506ce2e488dd0a3378ee1a6ecb916a1b89668dec306,pf_v2_aigc_n09-empty-ordinary-environment,pf_v2_aigc_n09-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,282_n09-empty-ordinary-environment-02.png,6f96b81e66cc9744e4e95f9b78d50cde298b12ec0ca0fffc7fb0f25a5b83612b,pf_v2_aigc_n09-empty-ordinary-environment,pf_v2_aigc_n09-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,283_n09-empty-ordinary-environment-03.png,b226ae42618934900520e3cfcf7b58693d7ecc3355e19a1cd31c0d7c416c668a,pf_v2_aigc_n09-empty-ordinary-environment,pf_v2_aigc_n09-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,284_n09-empty-ordinary-environment-04.png,ac0a32101e6a1f0ac83402cbc7be6296435de5720adafe68033405092ffa7481,pf_v2_aigc_n09-empty-ordinary-environment,pf_v2_aigc_n09-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,285_n09-empty-ordinary-environment-05.png,c4a3a2545d1cefcf3fb6bccd30c5cdd36a839ab16bc626edc2fe2b325d9de848,pf_v2_aigc_n09-empty-ordinary-environment,pf_v2_aigc_n09-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,286_n09-empty-ordinary-environment-06.png,f26ea4366bb8774e2ac03983deb805df388991eff351289d53e850c6a334239f,pf_v2_aigc_n09-empty-ordinary-environment,pf_v2_aigc_n09-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,287_n09-empty-ordinary-environment-07.png,68ce664709425e1ffd1c42f0e2b23ec5c02e367a75ac8a9e9a3ea8dc1dd5ee23,pf_v2_aigc_n09-empty-ordinary-environment,pf_v2_aigc_n09-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,288_n09-empty-ordinary-environment-08.png,41f36cef63e125a0818ea93dbd706549c6b0b075fc4e7a13cd9fc5b95b8c704d,pf_v2_aigc_n09-empty-ordinary-environment,pf_v2_aigc_n09-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,289_n09-empty-ordinary-environment-09.png,5b8038f39aaa1dcec4232202e694d4a4d51f588b34c2563a9f8ecca523aeb709,pf_v2_aigc_n09-empty-ordinary-environment,pf_v2_aigc_n09-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,28_p03-prone-on-floor-08.png,5584ace79f64b843dbea6e6eccf78e5e0700837c1b506bf79c82085f472e285b,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,290_n09-empty-ordinary-environment-10.png,848328fbe03cc1c49d51b367c20f8d93a4e2f960dab850dffa75eb31481fa259,pf_v2_aigc_n09-empty-ordinary-environment,pf_v2_aigc_n09-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,291_n10-empty-ordinary-environment-01.png,343c24bc1858330a09579d2eb392edd13575b03ff2f859ec2fea5bbe26ccbdd6,pf_v2_aigc_n10-empty-ordinary-environment,pf_v2_aigc_n10-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,292_n10-empty-ordinary-environment-02.png,c1af3c93554d7c7a8dce2fdcfbb70e5e57253c0e1986cdbe7d4d08bf9495cadd,pf_v2_aigc_n10-empty-ordinary-environment,pf_v2_aigc_n10-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,293_n10-empty-ordinary-environment-03.png,1a56ddaa13a22b1ff57ad4e2371a567f12411359319254b3837f7e311eff8753,pf_v2_aigc_n10-empty-ordinary-environment,pf_v2_aigc_n10-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,294_n10-empty-ordinary-environment-04.png,c0fa7065680316270522f7b0191f6d2103cc326b38090c01a854a6d324d097b4,pf_v2_aigc_n10-empty-ordinary-environment,pf_v2_aigc_n10-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,295_n10-empty-ordinary-environment-05.png,a0ed7789107366acd206f7ebd76e604f519ed6b9da616e5ade1b759e7b32cee6,pf_v2_aigc_n10-empty-ordinary-environment,pf_v2_aigc_n10-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,296_n10-empty-ordinary-environment-06.png,c9f2d9867a3a734d8feee362dfec1eb6db77396e9a4299c3cde9141824a7e4fc,pf_v2_aigc_n10-empty-ordinary-environment,pf_v2_aigc_n10-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,297_n10-empty-ordinary-environment-07.png,44df2a6d8599d15dce81d6b362bb5d45fa5ec27695deb63f24c89696aed573a0,pf_v2_aigc_n10-empty-ordinary-environment,pf_v2_aigc_n10-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,298_n10-empty-ordinary-environment-08.png,01998bbbccfe92cf0fef6c67641bb2e0728ea4071487515c184c2a5520a4d1b7,pf_v2_aigc_n10-empty-ordinary-environment,pf_v2_aigc_n10-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,299_n10-empty-ordinary-environment-09.png,6ed28568e808d76d93eaa2162694394d68dc4b6decfa44ca7d39899db68b1298,pf_v2_aigc_n10-empty-ordinary-environment,pf_v2_aigc_n10-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,29_p03-prone-on-floor-09.png,5e672724004a81b5b2d705c84a7bfb3bd5dadec21ca063c60d35dcc09debb938,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,300_n10-empty-ordinary-environment-10.png,c73615ff2ead991d63116598175c5d97e7bc289cc89c73399c1c2e8867f58ff9,pf_v2_aigc_n10-empty-ordinary-environment,pf_v2_aigc_n10-empty-ordinary-environment,0,negative,HOLDOUT,sealed remaining role-group tranche,ai_generated,v2.0
,301_h01-sitting-on-floor-01.png,5f82ee8030a64dfae05bb4583c289b09c8ebc33280dc2f6e4a53a10bbb60b2fc,pf_v2_aigc_h01-sitting-on-floor,pf_v2_aigc_h01-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,302_h01-sitting-on-floor-02.png,5e18806b0d663d3a7b16e0bf3564749c245323f6fc828cd80add4c68d279c87f,pf_v2_aigc_h01-sitting-on-floor,pf_v2_aigc_h01-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,303_h01-sitting-on-floor-03.png,27d688b997b3048bf57efd35520fa34bd3adccda66575f1ddb0bcc298629ce4b,pf_v2_aigc_h01-sitting-on-floor,pf_v2_aigc_h01-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,304_h01-sitting-on-floor-04.png,4bca926036b8d0324b411c6828586467b408df92eb1db27af3b8dd25bf443e17,pf_v2_aigc_h01-sitting-on-floor,pf_v2_aigc_h01-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,305_h01-sitting-on-floor-05.png,2b6115e018583759cfe5df4bd1fcd315bb592af2d089c3a701da59fbbbf0e6e0,pf_v2_aigc_h01-sitting-on-floor,pf_v2_aigc_h01-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,306_h01-sitting-on-floor-06.png,73bc09ee9ef0fd6bbb582bbe0db98cd4469f12a8834626f5fa2cc0b71ba6acbd,pf_v2_aigc_h01-sitting-on-floor,pf_v2_aigc_h01-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,307_h01-sitting-on-floor-07.png,aebf6050b3fb73755b48cad44728ca0f55ae95c078047887335bcfcc57776c47,pf_v2_aigc_h01-sitting-on-floor,pf_v2_aigc_h01-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,308_h01-sitting-on-floor-08.png,d9f51b8ff2d02493d7ecd7d16b28d4480d32456bbd87bf21b040cc6b3d4eeb33,pf_v2_aigc_h01-sitting-on-floor,pf_v2_aigc_h01-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,309_h01-sitting-on-floor-09.png,b18857cefb35aee71924a5cca2bd68a70cb29e28e5ec82e53e447f3301f1da13,pf_v2_aigc_h01-sitting-on-floor,pf_v2_aigc_h01-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,30_p03-prone-on-floor-10.png,21a5aa9d0b90a82dff6f58e818f3f4cd2c2c7f83a07fac1b12e2a6bcb2b74a4b,pf_v2_aigc_p03-prone-on-floor,pf_v2_aigc_p03-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,310_h01-sitting-on-floor-10.png,5785e793610f7f7677b6c4d9b947c828a4e56e2d327d06adba47f377dfb5dc43,pf_v2_aigc_h01-sitting-on-floor,pf_v2_aigc_h01-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,311_h02-sitting-on-floor-01.png,a08dc0677c5f0c67aecd4897fe8c39f6112c2732b2182b3d889b03b5a98b617d,pf_v2_aigc_h02-sitting-on-floor,pf_v2_aigc_h02-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,312_h02-sitting-on-floor-02.png,74c096570ad1109e55ec956d25c76b0c3fe1a9dc51eef03da1642c07d7a765b9,pf_v2_aigc_h02-sitting-on-floor,pf_v2_aigc_h02-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,313_h02-sitting-on-floor-03.png,26e8e9b1f421aeada92548231e0b832e6d0554ffe2dab403516c7c7a2df75a5c,pf_v2_aigc_h02-sitting-on-floor,pf_v2_aigc_h02-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,314_h02-sitting-on-floor-04.png,da3050615af0f957ee851f59d0ba1728110d72e2ce5799555015baa71545303d,pf_v2_aigc_h02-sitting-on-floor,pf_v2_aigc_h02-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,315_h02-sitting-on-floor-05.png,de763ff98de5ee15d2e08431d68de418de7ea91184c26b17329924d58a43cfea,pf_v2_aigc_h02-sitting-on-floor,pf_v2_aigc_h02-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,316_h02-sitting-on-floor-06.png,51defa65e8ab2e4ac0e0b5d0903a50bd79b93ab562f59ceac93d10e35c3d7026,pf_v2_aigc_h02-sitting-on-floor,pf_v2_aigc_h02-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,317_h02-sitting-on-floor-07.png,a492fa3a45b44a5055130be2502affe0940bb028630d22086170baa7a9120e9c,pf_v2_aigc_h02-sitting-on-floor,pf_v2_aigc_h02-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,318_h02-sitting-on-floor-08.png,47c966c7e3000e227ea832590ab7f537270c4f411e1e5f9090b91012315ee2f3,pf_v2_aigc_h02-sitting-on-floor,pf_v2_aigc_h02-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,319_h02-sitting-on-floor-09.png,535a93d41730af7911e98c7078fc4d470a277fdd4048c6e80cb57ed8e7db3439,pf_v2_aigc_h02-sitting-on-floor,pf_v2_aigc_h02-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,31_p04-prone-on-floor-01.png,b0bc6b665f847380a62540bd0387a6356f273185253e134cc9d731120aee9ba7,pf_v2_aigc_p04-prone-on-floor,pf_v2_aigc_p04-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,320_h02-sitting-on-floor-10.png,87f2d821c7096f9fb25574f6272bb3ccd52ae160cf83b591930e5b2ea4bc6b99,pf_v2_aigc_h02-sitting-on-floor,pf_v2_aigc_h02-sitting-on-floor,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,321_h03-kneeling-01.png,8abaec058bf120acbbc5434c306d186beb4b4ab37623f024a025f10b349d0950,pf_v2_aigc_h03-kneeling,pf_v2_aigc_h03-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,322_h03-kneeling-02.png,bbf2f9c60794f8bc935d2c5b0b8b4f103c4e98e20d82758d877739c54216a75c,pf_v2_aigc_h03-kneeling,pf_v2_aigc_h03-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,323_h03-kneeling-03.png,571f202fd7c667dc9f715fafd3e988e9d01f736b0771132dffa4771b057e7be2,pf_v2_aigc_h03-kneeling,pf_v2_aigc_h03-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,324_h03-kneeling-04.png,16392ce139623dcead3dc9e6c9c492a2b1dc95c6b12bbdf467e79045a5b6473b,pf_v2_aigc_h03-kneeling,pf_v2_aigc_h03-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,325_h03-kneeling-05.png,0c2c8ab08df945d01ae69aea7d9c57f73a9db4e3c88a362ea2e0216b2a433e06,pf_v2_aigc_h03-kneeling,pf_v2_aigc_h03-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,326_h03-kneeling-06.png,32aebc215aa35c65df2b994cf493dc70b1234b21fcf72caa58f454761fd3d3d8,pf_v2_aigc_h03-kneeling,pf_v2_aigc_h03-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,327_h03-kneeling-07.png,59c6841fe35ddf9c5c53fa57c3908516e081068c1c9272b3beadbc2375a14b42,pf_v2_aigc_h03-kneeling,pf_v2_aigc_h03-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,328_h03-kneeling-08.png,5ffddfb69084de8140cc48c025565813a115bdcb4ab7f3795a3edef67341cb2e,pf_v2_aigc_h03-kneeling,pf_v2_aigc_h03-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,329_h03-kneeling-09.png,5edf07d26c5eb6d7cae80f2a262e808ea87dbfb5f683430326b265e8a2028eb6,pf_v2_aigc_h03-kneeling,pf_v2_aigc_h03-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,32_p04-prone-on-floor-02.png,ebdcd19a6884c77a2a854aad2cc33d145633833b0ef739e0c6b5fd302bf87dee,pf_v2_aigc_p04-prone-on-floor,pf_v2_aigc_p04-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,330_h03-kneeling-10.png,2945077368eabff86b0a88694c309b66a40b7b4224c9ade8d5cf2056b3e0fd12,pf_v2_aigc_h03-kneeling,pf_v2_aigc_h03-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,331_h04-kneeling-01.png,5c88c36cb9519b09e448c3487508aa73ed4bd2a763f46680bf9322017a3df9e0,pf_v2_aigc_h04-kneeling,pf_v2_aigc_h04-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,332_h04-kneeling-02.png,1a97fb68f1b7856a23da903b44dd63534a8c2936bf4554b90da171c6d99128ed,pf_v2_aigc_h04-kneeling,pf_v2_aigc_h04-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,333_h04-kneeling-03.png,fb291c9e0e88809b9c1bbf3023a4e133b56f9db057cd1b019396c800187c6d46,pf_v2_aigc_h04-kneeling,pf_v2_aigc_h04-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,334_h04-kneeling-04.png,81dc5bb723c3ef2385587823a37b33ea00c313aa9142416f4225c1f7bd9cc780,pf_v2_aigc_h04-kneeling,pf_v2_aigc_h04-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,335_h04-kneeling-05.png,a5f49b6be5465bc6bc6b528ff6582663251262079bbf4ef39c09f8f94af1fd6a,pf_v2_aigc_h04-kneeling,pf_v2_aigc_h04-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,336_h04-kneeling-06.png,a34dc5ac505694fb09bf451aa1f857cb16f576943981e81bbde97849691e2244,pf_v2_aigc_h04-kneeling,pf_v2_aigc_h04-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,337_h04-kneeling-07.png,cf0fab739e5b2dba3b00eaabca7a446d0681ad5c6c05a8dbb6b0d7c28861bfcd,pf_v2_aigc_h04-kneeling,pf_v2_aigc_h04-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,338_h04-kneeling-08.png,c8cb3323d15195f6ab37a8612bda59fe1b5c5709447488b249b6ad10f803b39d,pf_v2_aigc_h04-kneeling,pf_v2_aigc_h04-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,339_h04-kneeling-09.png,95ef71cca5f36a01b13631fe23712631906745bb360b3232c4788152083d3e8e,pf_v2_aigc_h04-kneeling,pf_v2_aigc_h04-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,33_p04-prone-on-floor-03.png,a0e0ec4f94be40b43c9f805fbffbb25dc69995126cf2caaf25bdc16b8b8b5d98,pf_v2_aigc_p04-prone-on-floor,pf_v2_aigc_p04-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,340_h04-kneeling-10.png,0fd7a8679875274d283899f60951ec8bbfb07d48c512677d4326f8c28f1490dd,pf_v2_aigc_h04-kneeling,pf_v2_aigc_h04-kneeling,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,341_h05-squatting-01.png,c9a1818d75502dd3d49f09aec32fd72a5c3d4f4753628f8e446bd05431687831,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,342_h05-squatting-02.png,c01f918d19a67837bd2ac6ffef2744eda19c79753cb42a35e8813f6607eed406,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,343_h05-squatting-03.png,1ed23067edcea8314d40a89b2f0099b09a4158392f566ffda462ffbf94f69dec,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,344_h05-squatting-04.png,ea21f40aae14122b6aad0d2b26e191b6a5831ee2cfd5243299715cfeceda9682,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,345_h05-squatting-05.png,1e4dc4cdacc66d3065bdf94b0485b2471346e343c932d4b151577c9ce4914840,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,346_h05-squatting-06.png,ebc7a165a2f361248ae7b5da7d777e9a8cefcac5782919f245795395f5e4dad4,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,347_h05-squatting-07.png,f7ed8f5d26dcd88e619f034c2433fcc5e45099454abf424c90e0f40b041529f1,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,348_h05-squatting-08.png,57fb50e97101ae1cda04436212fb0824c636fe0e3c9191df396359df86b78885,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,349_h05-squatting-09.png,1d65e08d16ef340f6405ccb60f352ea7050ebc21d5a07c0596a4300c3832ec60,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,34_p04-prone-on-floor-04.png,6e170627385d2e2dbdeeb95c19602073232c77b509190eb778642409cf8c0a43,pf_v2_aigc_p04-prone-on-floor,pf_v2_aigc_p04-prone-on-floor,1,positive,DEV,first deterministic role-group tranche,ai_generated,v2.0
,350_h05-squatting-10.png,96b35071dbdb8c08a0b6cdcea3b29254263c2e8f23bc580f16a05affdaef1cb4,pf_v2_aigc_h05-squatting,pf_v2_aigc_h05-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,351_h06-squatting-01.png,9d51842db456f20284d6d821eea6fc180cf491666bb736d8adecd47b93d88344,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,352_h06-squatting-02.png,21e39b5f62d3e42f57b1f4a6eb3d6e2de4b48a193a7508edd3dc2914c62b7452,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,353_h06-squatting-03.png,4db498f7d89028b884b3ad72b466542296ceea8b6434cec90c51d30a21bdcd22,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,354_h06-squatting-04.png,5f443d6393dbe2f28eb5fa6a524207ee05b4d6e0649b8ef7fb3096a7391d9ee3,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,355_h06-squatting-05.png,0677f623922ae8c0833c4608b442c97f115863391363ec031746984b2a1f7bcc,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,356_h06-squatting-06.png,0701ddbdd49380437869cac2251251f3aa0b305fca47da6de7c2fa171e582854,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,357_h06-squatting-07.png,02d0518049b36e6c2705a4571f7092c9c48fd6f79e4979e7771788eb9107f992,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
,358_h06-squatting-08.png,30bae33ef6a87738d1ee9d7d6ce2d42944cd954b3f4062fd6de26355e168188b,pf_v2_aigc_h06-squatting,pf_v2_aigc_h06-squatting,0,hard_negative,DEV,first deterministic role-group tranche,ai_generated,v2.0
