diagnostic_id,expected_v4_outcome,selection_basis,item_id,source_family,prompt_id,media_id,group_id,source_split,v3_split,image_path,image_sha256,image_sha_basis,prompt_path,prompt_sha256,taxonomy,old_role,old_label,ground_truth,metric_stratum,source_provenance_status,gt_type,gt_source,human_semantic_review_required,formal_v3_evaluation,person_detected,detector_confidence,detector_box_area_ratio,full_view_path,full_view_sha256,crop_view_path,crop_view_sha256,view_count,diagnostic_class,expected_pose_family,diagnostic_original_id,diagnostic_original_selection_basis,operational_id,experiment_stratum,experiment_role,phase,request_id
PFV4DEV_0116,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003707,V2_ORIGINAL_SYNTHETIC_500,306_h01-sitting-on-floor-06,IMG_003707,pf_v2_aigc_h01-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/306_h01-sitting-on-floor-06.png,73bc09ee9ef0fd6bbb582bbe0db98cd4469f12a8834626f5fa2cc0b71ba6acbd,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/306_h01-sitting-on-floor-06.txt,9b453d26978f6600000458aa4b5b78454da80bf15d9773289eed341a9b799717,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8571646809577942,0.04119237057652945,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0116/full_scene.jpg,33c3e764d1c2a3796083bdbff96b76ec0010c3340a2e53407ccd918e92ae5785,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0116/person_crop.jpg,73e5935d98f89d7f6ff26828082c9635734f15d3c2b8f7ce52edb69f9aa21132,2,floor_sitting,floor_sitting,PFV4D_0041,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0116,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0041
PFV4DEV_0117,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003708,V2_ORIGINAL_SYNTHETIC_500,307_h01-sitting-on-floor-07,IMG_003708,pf_v2_aigc_h01-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/307_h01-sitting-on-floor-07.png,aebf6050b3fb73755b48cad44728ca0f55ae95c078047887335bcfcc57776c47,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/307_h01-sitting-on-floor-07.txt,a93a0c7e45ef6c5999f3afc9ed9386e14367a27e41f3cbc1326d2fdc51ad96bb,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8737068772315979,0.10446312805277243,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0117/full_scene.jpg,d57bc2bce43c5312f40495e16e9f589e3358aefee64dea8020bb4b96610c6a07,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0117/person_crop.jpg,c42696b14e9f9bb6d1fe8168fa23f2060d4300b4a58f77d25baed628481e3496,2,floor_sitting,floor_sitting,PFV4D_0042,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0117,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0042
PFV4DEV_0118,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003709,V2_ORIGINAL_SYNTHETIC_500,308_h01-sitting-on-floor-08,IMG_003709,pf_v2_aigc_h01-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/308_h01-sitting-on-floor-08.png,d9f51b8ff2d02493d7ecd7d16b28d4480d32456bbd87bf21b040cc6b3d4eeb33,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/308_h01-sitting-on-floor-08.txt,98119d22c1c103dcd3efc0dc9c6602fd1747ca21018ed75a78ed727284791374,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8047168254852295,0.01680456777387816,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0118/full_scene.jpg,80a4286a8a4c70cda9e1b748d598429eac592cba1f4fb24a5d0f372d1460a3ef,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0118/person_crop.jpg,99c6358be163cbf4709e5594d160390364006c05559d0380cfe554e4cff27471,2,floor_sitting,floor_sitting,PFV4D_0043,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0118,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0043
PFV4DEV_0119,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003710,V2_ORIGINAL_SYNTHETIC_500,309_h01-sitting-on-floor-09,IMG_003710,pf_v2_aigc_h01-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/309_h01-sitting-on-floor-09.png,b18857cefb35aee71924a5cca2bd68a70cb29e28e5ec82e53e447f3301f1da13,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/309_h01-sitting-on-floor-09.txt,0761a3f3c3b52a37237e6cd50240dc9f0e83a9456413dc19a9a9d1a60e3ea312,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9248083233833313,0.14275719408422627,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0119/full_scene.jpg,339e872e31b0eaebb3b2f876f538db2cfea80bb54b561ec1f417c761bdc2de3d,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0119/person_crop.jpg,82e3bab5521c00deace71dcc830645d92d590f4cc98eb36f11aabf7b90b324ca,2,floor_sitting,floor_sitting,PFV4D_0044,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0119,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0044
PFV4DEV_0121,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003711,V2_ORIGINAL_SYNTHETIC_500,310_h01-sitting-on-floor-10,IMG_003711,pf_v2_aigc_h01-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/310_h01-sitting-on-floor-10.png,5785e793610f7f7677b6c4d9b947c828a4e56e2d327d06adba47f377dfb5dc43,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/310_h01-sitting-on-floor-10.txt,c91e8bb07b3571e932084867336acfb0091000b4992e1a9e7f3c6fe3f570b65f,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8918012380599976,0.10574337637401186,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0121/full_scene.jpg,f83fd2b435fb2f010d245a0f838713b46bdd4bd3e4d092b454ee53f1dc4fd45a,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0121/person_crop.jpg,3a23c1afbb8d4f20574c57322181b99258a33b1c29d15fd065c2f34e051d21ef,2,floor_sitting,floor_sitting,PFV4D_0045,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0121,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0045
PFV4DEV_0122,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003712,V2_ORIGINAL_SYNTHETIC_500,311_h02-sitting-on-floor-01,IMG_003712,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/311_h02-sitting-on-floor-01.png,a08dc0677c5f0c67aecd4897fe8c39f6112c2732b2182b3d889b03b5a98b617d,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/311_h02-sitting-on-floor-01.txt,3fa1db199a0cddb648594d401a005be8a99dfe91b47fa37c3efd9f78209be731,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9339543581008911,0.16839647215468076,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0122/full_scene.jpg,b37deb61c8a354d99a35ee838d7f72bbe3b3bcf94207e6a0883874d2018ca0bf,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0122/person_crop.jpg,8f3015cac0f7fa79d88b16d5d8c446f9be6e144fdd8a6854f0b8c48e0f009d93,2,floor_sitting,floor_sitting,PFV4D_0046,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0122,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0046
PFV4DEV_0123,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003713,V2_ORIGINAL_SYNTHETIC_500,312_h02-sitting-on-floor-02,IMG_003713,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/312_h02-sitting-on-floor-02.png,74c096570ad1109e55ec956d25c76b0c3fe1a9dc51eef03da1642c07d7a765b9,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/312_h02-sitting-on-floor-02.txt,575380327386f8c68f43795656cf0daf5135ba021f87557614c233643bca0b4e,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9317643046379089,0.17169568083995493,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0123/full_scene.jpg,8f1c1c8dd7e1b3f92fe3f0e3e540914330ae00dc64ff294c1d7271f7d4f190ad,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0123/person_crop.jpg,fa6e58d9164b484285e5052f688618f9688197324ca179596e5f490c568d07bb,2,floor_sitting,floor_sitting,PFV4D_0047,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0123,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0047
PFV4DEV_0124,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003714,V2_ORIGINAL_SYNTHETIC_500,313_h02-sitting-on-floor-03,IMG_003714,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/313_h02-sitting-on-floor-03.png,26e8e9b1f421aeada92548231e0b832e6d0554ffe2dab403516c7c7a2df75a5c,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/313_h02-sitting-on-floor-03.txt,f0da130144c6c9c7badf5f352bc1dd4e3da6c4fd28e95d964ec07dc93902e243,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8836509585380554,0.07337128360485543,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0124/full_scene.jpg,7751588c30330c7a770e779684e0a33eb1394e83bcebb4d5e091ea2f55dd340a,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0124/person_crop.jpg,0edc8569c0024aa940502fb3334923a1415b731e97e00bf8950ff69e166cf002,2,floor_sitting,floor_sitting,PFV4D_0048,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0124,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0048
PFV4DEV_0125,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003715,V2_ORIGINAL_SYNTHETIC_500,314_h02-sitting-on-floor-04,IMG_003715,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/314_h02-sitting-on-floor-04.png,da3050615af0f957ee851f59d0ba1728110d72e2ce5799555015baa71545303d,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/314_h02-sitting-on-floor-04.txt,8abc900812d578212771f4ab28156759515d8f997a508afff0145181fb9183e5,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.899158239364624,0.05385826245493566,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0125/full_scene.jpg,d4b0fb6057760f8bfeb998d7a8b302ec5f3cef8ad4e66a96898769fd2a8e015a,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0125/person_crop.jpg,034419710f7db71d707c37f0135e62f9656f596de80cd0e914fb06b4755cecfc,2,floor_sitting,floor_sitting,PFV4D_0049,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0125,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0049
PFV4DEV_0126,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003716,V2_ORIGINAL_SYNTHETIC_500,315_h02-sitting-on-floor-05,IMG_003716,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/315_h02-sitting-on-floor-05.png,de763ff98de5ee15d2e08431d68de418de7ea91184c26b17329924d58a43cfea,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/315_h02-sitting-on-floor-05.txt,20f1333108a4115c078abb21cda428697ace7af53fa89944a05dbff99490622e,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8768171668052673,0.08702203454737577,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0126/full_scene.jpg,c515c3dc3920b36b9ecee1329ba68dc7919b3a48de1484ddc020ceaa5c7a7d82,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0126/person_crop.jpg,5e1029d77fbbb20509b2abb27dbec17520da3edb0677ea5dea6495e23bba882b,2,floor_sitting,floor_sitting,PFV4D_0050,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0126,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0050
PFV4DEV_0127,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003717,V2_ORIGINAL_SYNTHETIC_500,316_h02-sitting-on-floor-06,IMG_003717,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/316_h02-sitting-on-floor-06.png,51defa65e8ab2e4ac0e0b5d0903a50bd79b93ab562f59ceac93d10e35c3d7026,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/316_h02-sitting-on-floor-06.txt,999d3022bd85941bfeb8febed5d2c9943c294edc28d36488e28ae02e342a9fd7,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9245349764823914,0.12489573697082557,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0127/full_scene.jpg,b462e27d6bec8835e1ab33c6b36a63dda87db3971f3b15d6fc70fff060824995,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0127/person_crop.jpg,09c807210206951debcddd2d60debad14b0b13765ae568048042b8ed7e092a6d,2,floor_sitting,floor_sitting,PFV4D_0051,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0127,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0051
PFV4DEV_0128,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003718,V2_ORIGINAL_SYNTHETIC_500,317_h02-sitting-on-floor-07,IMG_003718,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/317_h02-sitting-on-floor-07.png,a492fa3a45b44a5055130be2502affe0940bb028630d22086170baa7a9120e9c,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/317_h02-sitting-on-floor-07.txt,a7906e74ebd43c252e0e46e59d4383cdac9b349a74d8649e61d003a316e4c4d7,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8801469802856445,0.06146624764032485,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0128/full_scene.jpg,d8716da565237e015babd964be0b3b149dbf49c3fe2371f8529e6562a39a5e3b,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0128/person_crop.jpg,58753f8aa84f1e93fee8a24eeabcacfab0c63c1c31c1fdca7026493c48aee2a8,2,floor_sitting,floor_sitting,PFV4D_0052,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0128,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0052
PFV4DEV_0129,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003719,V2_ORIGINAL_SYNTHETIC_500,318_h02-sitting-on-floor-08,IMG_003719,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/318_h02-sitting-on-floor-08.png,47c966c7e3000e227ea832590ab7f537270c4f411e1e5f9090b91012315ee2f3,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/318_h02-sitting-on-floor-08.txt,76546032bb15e85f574daed5acf7d413364fba659eea78dae6af992179c3f6eb,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8378166556358337,0.017785412459731257,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0129/full_scene.jpg,0f1f40ef24200aba130fc154566d9ee4faeec7c2251a3651ba7440463f0e2fad,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0129/person_crop.jpg,d16f36da4160e1f844ae3d76310fd17e9143821ac533be1365eaf77e6f59329c,2,floor_sitting,floor_sitting,PFV4D_0053,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0129,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0053
PFV4DEV_0130,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003720,V2_ORIGINAL_SYNTHETIC_500,319_h02-sitting-on-floor-09,IMG_003720,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/319_h02-sitting-on-floor-09.png,535a93d41730af7911e98c7078fc4d470a277fdd4048c6e80cb57ed8e7db3439,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/319_h02-sitting-on-floor-09.txt,4ed8d3f6c162d61ff48d37d5a665a36e1b62686a8de94356db89985598c60767,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9147012233734131,0.09548561551556405,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0130/full_scene.jpg,623a37d71fb82cf5f35737da12d44dcc4bb0134acf25beb6cb22e93170ff81bb,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0130/person_crop.jpg,351088d10c6a18cc4e0c8fd24849777297d068c5cfc23b5c8cac4d696180bb41,2,floor_sitting,floor_sitting,PFV4D_0054,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0130,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0054
PFV4DEV_0132,NO_ALERT_NORMAL_POSE,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_003721,V2_ORIGINAL_SYNTHETIC_500,320_h02-sitting-on-floor-10,IMG_003721,pf_v2_aigc_h02-sitting-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/320_h02-sitting-on-floor-10.png,87f2d821c7096f9fb25574f6272bb3ccd52ae160cf83b591930e5b2ea4bc6b99,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/320_h02-sitting-on-floor-10.txt,2bab1122f652dd8d905e2d9b73147137f864190ad442f4f0c4e01862dc1397c4,floor_sitting,hard_negative,0,negative,hard_negative,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9260579347610474,0.08951940278172549,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0132/full_scene.jpg,d4cacfa31ca414cfc7b8d6ade33bfc0e444c9fb6bcab8c54275e9ff41dd23712,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0132/person_crop.jpg,4676a43701ebcf08de3d8e4d3aaca66fea4a692dd81237a8e0ea7b0ffa582bb5,2,floor_sitting,floor_sitting,PFV4D_0055,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0132,normal_negative,PILOT_DEV_115,pilot,V5_B0_PILOT_0055
