media_id,image_path,image_sha256,event_label,sample_role,scenario_id,group_id,original_split,p2_internal_role,source_type
IMG_004062,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/81_p09-partially-occluded-fallen-person-01.png,e62e16f8fb837016a69468b137086d3495628988ef8717a9c6b8d14eecc2e0e4,1,positive,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,DEV,P2_DESIGN,ai_generated
IMG_004063,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/82_p09-partially-occluded-fallen-person-02.png,bbf1df2f25f5b2702af333b76b4a08995937d5989b427028174f4e7b126338d7,1,positive,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,DEV,P2_DESIGN,ai_generated
IMG_004064,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/83_p09-partially-occluded-fallen-person-03.png,0f93f5393507cd1a609576151a94cf082b5e3633e185ce328026a5784947c561,1,positive,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,DEV,P2_DESIGN,ai_generated
IMG_004065,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/84_p09-partially-occluded-fallen-person-04.png,5c2f3bc886da280fa8217ae4bc973dd735037fad49ec0e1617b0cf9421be1d24,1,positive,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,DEV,P2_DESIGN,ai_generated
IMG_004066,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/85_p09-partially-occluded-fallen-person-05.png,da621cc3e61d215a22c281bfb8d53cba5d73c234a7109c2f85b8ea76a3486037,1,positive,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,DEV,P2_DESIGN,ai_generated
IMG_004067,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/86_p09-partially-occluded-fallen-person-06.png,145e156c1caf26aa510910deff6d1c00dd82d5a67a28768b11caca8386ced559,1,positive,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,DEV,P2_DESIGN,ai_generated
IMG_004068,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/87_p09-partially-occluded-fallen-person-07.png,4b0f60f00bb5d135540bb23d2cfa20481a1b0c9da02f09c5c7de0abe90f61761,1,positive,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,DEV,P2_DESIGN,ai_generated
IMG_004069,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/88_p09-partially-occluded-fallen-person-08.png,f0119f65ad035e78e986a6e92519d01dbe2133459c902b93af98639fe24fcd1a,1,positive,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,DEV,P2_DESIGN,ai_generated
IMG_004070,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/89_p09-partially-occluded-fallen-person-09.png,c27370d0f1c4f96f05871e8134b8c33126330b4901a9172fcaa1034597aeb759,1,positive,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,DEV,P2_DESIGN,ai_generated
IMG_004071,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/90_p09-partially-occluded-fallen-person-10.png,05b1b4f1a63222037efc034cc5b772813078ba137841efc7d82be001cb5acf69,1,positive,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,DEV,P2_DESIGN,ai_generated
IMG_004092,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/111_p12-small-target-far-distance-01.png,13e8ef71870c18d10ac9cc45523bbe4f41cbf083965e4a221e973326dcf56bb4,1,positive,pf_v2_aigc_p12-small-target-far-distance,pf_v2_aigc_p12-small-target-far-distance,DEV,P2_DESIGN,ai_generated
IMG_004093,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/112_p12-small-target-far-distance-02.png,4246436d0560d692bc2a83933ff0ccc245b079b9dc388f87f12af3ba4c0efbde,1,positive,pf_v2_aigc_p12-small-target-far-distance,pf_v2_aigc_p12-small-target-far-distance,DEV,P2_DESIGN,ai_generated
IMG_004094,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/113_p12-small-target-far-distance-03.png,4f075f1149ff33cfcbcec68d07edbf4cc29988b3f720ccf0b5d74fdce70facef,1,positive,pf_v2_aigc_p12-small-target-far-distance,pf_v2_aigc_p12-small-target-far-distance,DEV,P2_DESIGN,ai_generated
IMG_004095,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/114_p12-small-target-far-distance-04.png,e2928c129ae6704a885c150d43502ddb40a423dc0f8553a21174ef5dae51e0f0,1,positive,pf_v2_aigc_p12-small-target-far-distance,pf_v2_aigc_p12-small-target-far-distance,DEV,P2_DESIGN,ai_generated
IMG_004096,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/115_p12-small-target-far-distance-05.png,622d392259b400aa43fa2e5b1dce8794622f280a4fa06fdaf4da1909f5e5deb0,1,positive,pf_v2_aigc_p12-small-target-far-distance,pf_v2_aigc_p12-small-target-far-distance,DEV,P2_DESIGN,ai_generated
IMG_004097,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/116_p12-small-target-far-distance-06.png,a14ab07cc237f1a4f11a5051bece00f00a840747d4b99370ef4aae4a0f04676e,1,positive,pf_v2_aigc_p12-small-target-far-distance,pf_v2_aigc_p12-small-target-far-distance,DEV,P2_DESIGN,ai_generated
IMG_004098,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/117_p12-small-target-far-distance-07.png,8e10fb3e2510598863ef827bd869e44e59f9e066ef57c50ffbde24611b85d0ce,1,positive,pf_v2_aigc_p12-small-target-far-distance,pf_v2_aigc_p12-small-target-far-distance,DEV,P2_DESIGN,ai_generated
IMG_004099,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/118_p12-small-target-far-distance-08.png,653d2f7b8ae607c5a1d8519b1896aebc1d0e8906e07b7e3d07e5acaf8d44dde7,1,positive,pf_v2_aigc_p12-small-target-far-distance,pf_v2_aigc_p12-small-target-far-distance,DEV,P2_DESIGN,ai_generated
IMG_004100,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/119_p12-small-target-far-distance-09.png,1d937f7e58326096314cee37f9fd8fe698daca3701c607433ed1e5051c852e0d,1,positive,pf_v2_aigc_p12-small-target-far-distance,pf_v2_aigc_p12-small-target-far-distance,DEV,P2_DESIGN,ai_generated
IMG_004101,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/120_p12-small-target-far-distance-10.png,1f10a05af9f62318af661e1b51e57d9d11f2c1131af580c18997ad8cfeb9a419,1,positive,pf_v2_aigc_p12-small-target-far-distance,pf_v2_aigc_p12-small-target-far-distance,DEV,P2_DESIGN,ai_generated
IMG_004182,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/481_u01-severely-occluded-tiny-blurry-01.png,c28f0f3bc296c8b52d6e90ae7618e7aad279755f516654e31039960069cb8f37,uncertain,uncertain,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,P2_DESIGN,ai_generated
IMG_004183,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/482_u01-severely-occluded-tiny-blurry-02.png,dd1742034ee494f2f0de52522923f97876704ec2d7f40ccb3e4a8a4cbc091245,uncertain,uncertain,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,P2_DESIGN,ai_generated
IMG_004184,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/483_u01-severely-occluded-tiny-blurry-03.png,88985a656737878cc709410da4eb0fab05efb88c4de009116bf70628bb332709,uncertain,uncertain,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,P2_DESIGN,ai_generated
IMG_004185,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/484_u01-severely-occluded-tiny-blurry-04.png,25f2c8f537284dd7f41222b3d6be8d20bd0f509d1f7f239e3e39c40739877855,uncertain,uncertain,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,P2_DESIGN,ai_generated
IMG_004186,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/485_u01-severely-occluded-tiny-blurry-05.png,74577dd73f281871070dc3178943ef64b31aaf86fd5b93932cbfd36e8eef36f7,uncertain,uncertain,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,P2_DESIGN,ai_generated
IMG_004187,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/486_u01-severely-occluded-tiny-blurry-06.png,7e4a0770ae2ecf8cc1c8d2a4330c9623a0e1b96bf4354c3164e94cc7b16e09ea,uncertain,uncertain,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,P2_DESIGN,ai_generated
IMG_004188,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/487_u01-severely-occluded-tiny-blurry-07.png,b6a20d373c06d1756ded8b4bfcc563353b59d28c395efd4d5ba505cae103d1fd,uncertain,uncertain,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,P2_DESIGN,ai_generated
IMG_004189,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/488_u01-severely-occluded-tiny-blurry-08.png,01b250a89c0615b5a4bd6d294b490fd1e9d354b95c753a2cebb954b293094df1,uncertain,uncertain,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,P2_DESIGN,ai_generated
IMG_004190,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/489_u01-severely-occluded-tiny-blurry-09.png,392db083355cfc01773a3223d05f41e93f5a3dd838167b5b6a54a7ef8af149b4,uncertain,uncertain,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,P2_DESIGN,ai_generated
IMG_004191,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/490_u01-severely-occluded-tiny-blurry-10.png,7c41ad0e30fb97508822f9d3439b3222742d7212c8eaa396dfe50209c240a583,uncertain,uncertain,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,P2_DESIGN,ai_generated
